Offset-raw,filename,ConnSpanList
If,talk-1978-en.txt,7048..7050
But,talk-1978-en.txt,7157..7160
if,talk-1978-en.txt,7161..7163
And,talk-1978-en.txt,7271..7274
and,talk-1978-en.txt,7505..7508
and,talk-1978-en.txt,7645..7648
but,talk-1978-en.txt,7771..7774
and,talk-1978-en.txt,7828..7831
because,talk-1978-en.txt,7963..7970
and,talk-1978-en.txt,8075..8078
but,talk-1978-en.txt,8361..8364
also,talk-1978-en.txt,8365..8369
because,talk-1978-en.txt,8428..8435
because,talk-1978-en.txt,8495..8502
as,talk-1978-en.txt,8561..8563
but,talk-1978-en.txt,8912..8915
when,talk-1978-en.txt,9350..9354
but,talk-1978-en.txt,9520..9523
And,talk-2009-en.txt,347..350
so,talk-2009-en.txt,351..353
and,talk-2009-en.txt,465..468
but,talk-2009-en.txt,562..565
and,talk-2009-en.txt,632..635
through,talk-2009-en.txt,708..715
But,talk-2009-en.txt,755..758
as,talk-2009-en.txt,819..821
and,talk-2009-en.txt,837..840
but,talk-2009-en.txt,1230..1233
and,talk-2009-en.txt,1266..1269
and,talk-2009-en.txt,1571..1574
Where,talk-2009-en.txt,2068..2073
rather,talk-2009-en.txt,2215..2221
rather,talk-2009-en.txt,2294..2298
by,talk-2009-en.txt,2481..2483
in,talk-2009-en.txt,2584..2586
But,talk-2009-en.txt,2709..2712
by,talk-2009-en.txt,2808..2810
and,talk-2009-en.txt,2893..2896
and,talk-2009-en.txt,2903..2906
because,talk-2009-en.txt,3233..3240
or,talk-2009-en.txt,3309..3311
for,talk-2009-en.txt,3331..3334
but,talk-2009-en.txt,3654..3657
Until,talk-2009-en.txt,3711..3716
so that,talk-2009-en.txt,3790..3797
When,talk-2150-en-intra.txt,92..96
and,talk-2150-en-intra.txt,184..187
or,talk-2150-en-intra.txt,241..243
but,talk-2150-en-intra.txt,304..307
and,talk-2150-en-intra.txt,357..360
and,talk-2150-en-intra.txt,550..553
and,talk-2150-en-intra.txt,672..675
and,talk-2150-en-intra.txt,806..809
also,talk-2150-en-intra.txt,815..819
than,talk-2150-en-intra.txt,1014..1018
but,talk-2150-en-intra.txt,1034..1037
because,talk-2150-en-intra.txt,1147..1154
but,talk-2150-en-intra.txt,1253..1256
and,talk-2150-en-intra.txt,1435..1438
and,talk-2150-en-intra.txt,1647..1650
and,talk-2150-en-intra.txt,1824..1827
On the one hand,talk-2150-en-intra.txt,2021..2036
On the one hand,talk-2150-en-intra.txt,2135..2138
also,talk-2150-en-intra.txt,2143..2147
and,talk-2150-en-intra.txt,2260..2263
and,talk-2150-en-intra.txt,2599..2602
and,talk-2150-en-intra.txt,2698..2701
and,talk-2150-en-intra.txt,2980..2983
and,talk-2150-en-intra.txt,3043..3046
through,talk-2150-en-intra.txt,3095..3102
and,talk-2150-en-intra.txt,3221..3224
in,talk-2150-en-intra.txt,3356..3358
and,talk-2150-en-intra.txt,3807..3810
but,talk-2150-en-intra.txt,4026..4029
and,talk-2150-en-intra.txt,4072..4075
and,talk-2150-en-intra.txt,4509..4512
and,talk-2150-en-intra.txt,4543..4546
if,talk-2150-en-intra.txt,4547..4549
and,talk-2150-en-intra.txt,4648..4651
and,talk-2150-en-intra.txt,4707..4710
if,talk-2150-en-intra.txt,5105..5107
and,talk-2150-en-intra.txt,5353..5356
if,talk-2150-en-intra.txt,5372..5374
but,talk-2150-en-intra.txt,5562..5565
and,talk-2150-en-intra.txt,5651..5654
if,talk-2150-en-intra.txt,5670..5672
However,talk-1971-en.txt,220..227
As,talk-1971-en.txt,427..429
in fact,talk-1971-en.txt,647..654
As,talk-1971-en.txt,752..754
because,talk-1971-en.txt,1023..1030
and,talk-1971-en.txt,1138..1141
If,talk-1971-en.txt,1619..1621
and,talk-1971-en.txt,1690..1693
when,talk-1971-en.txt,1751..1755
and,talk-1971-en.txt,1814..1817
but,talk-1971-en.txt,1889..1892
And,talk-1971-en.txt,1925..1928
so,talk-1971-en.txt,1929..1931
then,talk-1971-en.txt,2169..2173
and,talk-1971-en.txt,2276..2279
then,talk-1971-en.txt,2280..2284
In short,talk-1971-en.txt,2462..2470
and,talk-1971-en.txt,2770..2773
or,talk-1971-en.txt,3220..3222
but indeed,talk-1971-en.txt,3264..3274
and,talk-1927-en.txt,123..126
especially when,talk-1927-en.txt,223..238
because,talk-1927-en.txt,431..438
And,talk-1927-en.txt,489..492
and,talk-1927-en.txt,802..805
and,talk-1927-en.txt,923..926
and,talk-1927-en.txt,1083..1086
clearly,talk-1927-en.txt,1174..1181
but,talk-1927-en.txt,1226..1229
and,talk-1927-en.txt,1271..1274
And,talk-1927-en.txt,1320..1323
and,talk-1927-en.txt,1348..1351
and,talk-1927-en.txt,1448..1451
if,talk-1927-en.txt,1485..1487
But,talk-1927-en.txt,1531..1534
if,talk-1927-en.txt,1554..1556
when,talk-1927-en.txt,1641..1645
And,talk-1927-en.txt,1826..1829
but,talk-1927-en.txt,1871..1874
also,talk-1927-en.txt,1912..1916
And,talk-1927-en.txt,2283..2286
But,talk-1927-en.txt,2415..2418
and,talk-1927-en.txt,2457..2460
by,talk-1927-en.txt,2590..2592
and,talk-1927-en.txt,2631..2634
So,talk-1927-en.txt,2730..2732
if,talk-1927-en.txt,2733..2735
and,talk-1927-en.txt,2778..2781
but,talk-1927-en.txt,2964..2967
as,talk-1927-en.txt,3048..3050
and,talk-1927-en.txt,3084..3087
But,talk-1927-en.txt,3142..3145
or,talk-1927-en.txt,3180..3182
So,talk-1927-en.txt,3229..3231
So,talk-1927-en.txt,3311..3313
and,talk-1927-en.txt,3505..3508
and,talk-1927-en.txt,3582..3585
and,talk-1927-en.txt,3683..3686
and,talk-1927-en.txt,3726..3729
and,talk-1927-en.txt,3800..3803
So,talk-1927-en.txt,3918..3920
and,talk-1927-en.txt,4008..4011
and,talk-1927-en.txt,4074..4077
and,talk-1927-en.txt,4273..4276
And,talk-1927-en.txt,4826..4829
So,talk-1927-en.txt,4958..4960
and,talk-1927-en.txt,5130..5133
But,talk-1927-en.txt,5359..5362
if,talk-1927-en.txt,5448..5450
and,talk-1927-en.txt,5486..5489
and,talk-1927-en.txt,5616..5619
and,talk-1927-en.txt,5839..5842
so,talk-1927-en.txt,5852..5854
and,talk-1927-en.txt,6114..6117
by,talk-1927-en.txt,6294..6296
and,talk-1927-en.txt,6661..6664
so,talk-1927-en.txt,6750..6752
or,talk-1927-en.txt,6777..6779
If,talk-1927-en.txt,6894..6896
and,talk-1927-en.txt,7191..7194
So,talk-1927-en.txt,7290..7292
But,talk-1927-en.txt,7331..7334
if,talk-1927-en.txt,7883..7885
at,talk-1927-en.txt,8042..8044
or,talk-1927-en.txt,8070..8072
and,talk-1927-en.txt,8121..8124
and,talk-1927-en.txt,8130..8133
but,talk-1927-en.txt,8591..8594
but,talk-1927-en.txt,8731..8734
since,talk-1927-en.txt,8735..8740
or,talk-1927-en.txt,8886..8888
if,talk-1927-en.txt,8934..8936
by,talk-1927-en.txt,9078..9080
and,talk-1927-en.txt,9205..9208
at the same time,talk-1927-en.txt,9209..9225
and,talk-1927-en.txt,9321..9324
because,talk-1927-en.txt,9420..9427
But,talk-1927-en.txt,9525..9528
because,talk-1927-en.txt,9641..9648
But,talk-2150-en-inter.txt,1553..1556
So,talk-2150-en-inter.txt,2461..2463
though,talk-2150-en-inter.txt,2477..2483
And,talk-2150-en-inter.txt,2880..2883
so,talk-2150-en-inter.txt,2884..2886
But,talk-2150-en-inter.txt,3571..3574
also,talk-2150-en-inter.txt,3584..3588
And,talk-2150-en-inter.txt,3882..3885
also,talk-2150-en-inter.txt,3921..3925
So,talk-2150-en-inter.txt,3944..3946
So,talk-2150-en-inter.txt,4342..4344
So,talk-2150-en-inter.txt,5102..5104
lastly,talk-2150-en-inter.txt,5256..5262
and,talk-1976-en.txt,253..256
and,talk-1976-en.txt,516..519
but,talk-1976-en.txt,625..628
when,talk-1976-en.txt,795..799
as,talk-1976-en.txt,822..824
and,talk-1976-en.txt,1092..1095
and,talk-1976-en.txt,1114..1117
because,talk-1976-en.txt,1226..1233
but,talk-1976-en.txt,1457..1460
But,talk-1976-en.txt,1640..1643
and,talk-1976-en.txt,1750..1753
and,talk-1976-en.txt,1941..1944
That's why,talk-1976-en.txt,2141..2151
So,talk-1976-en.txt,2301..2303
but,talk-1976-en.txt,2476..2479
and,talk-1976-en.txt,2544..2547
and,talk-1976-en.txt,2697..2700
so,talk-1976-en.txt,2860..2862
and,talk-1976-en.txt,3187..3190
and,talk-1976-en.txt,3224..3227
and,talk-1976-en.txt,3594..3597
because,talk-1976-en.txt,3618..3625
because,talk-1976-en.txt,3676..3683
and,talk-1976-en.txt,3841..3844
And,talk-1976-en.txt,3910..3913
But,talk-1976-en.txt,3936..3939
If,talk-1976-en.txt,3974..3976
so,talk-1976-en.txt,4022..4024
and,talk-1976-en.txt,4084..4087
If,talk-1976-en.txt,4239..4241
If,talk-1976-en.txt,4291..4293
and,talk-1976-en.txt,4346..4349
and,talk-1976-en.txt,4433..4436
and,talk-1976-en.txt,4592..4595
and,talk-1976-en.txt,4693..4696
then,talk-1976-en.txt,4697..4701
but,talk-1976-en.txt,4752..4755
and,talk-1976-en.txt,4854..4857
Then,talk-1976-en.txt,5004..5008
and,talk-1976-en.txt,5028..5031
and,talk-1976-en.txt,5818..5821
but,talk-1976-en.txt,5929..5932
if,talk-1976-en.txt,5933..5935
if,talk-1976-en.txt,5952..5954
if,talk-1976-en.txt,5985..5987
If,talk-1976-en.txt,6139..6141
but,talk-1976-en.txt,6340..6343
and,talk-1976-en.txt,6522..6525
because,talk-1976-en.txt,6812..6819
